INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
700398,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",3-May-19,1,0,2,1,1,White,Not Hispanic or Latino,2,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Catholic,Business;Individual,M,S
700399,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",6-Jul-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,1,Department/Discount Store,Anti-Gay (Male),Individual,S,S
700400,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",24-Aug-19,1,0,2,2,0,White,Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Gay (Male),Individual,S,S
700401,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",28-Jul-19,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Business,S,S
700402,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Jul-19,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Hotel/Motel/Etc.,Anti-Jewish,Business,S,S
700403,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",24-Feb-19,2,0,2,2,0,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Jewish,Individual,S,S
700404,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",7-Mar-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Jewish,Business,S,S
700405,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",11-Feb-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Government/Public Building,Anti-Jewish,Business,S,S
700406,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",14-Nov-19,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
700407,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",11-Feb-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
700408,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",17-Dec-19,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Business,S,S
700409,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",9-Mar-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,Anti-Other Religion,Business,S,S
700410,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",5-Nov-19,1,0,2,2,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
700411,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",20-Mar-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Business,S,S
700412,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",30-Nov-19,1,0,2,2,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
700413,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",16-Mar-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Residence/Home,Anti-Jewish,Other,S,S
700414,2019,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",7-Mar-19,,,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Business,S,S
700415,2019,FL0130800,Miami Shores,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",23-Apr-19,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,School-College/University,Anti-Gay (Male),Individual,S,S
700416,2019,FL0131000,North Miami Beach,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",23-Jul-19,1,0,2,2,0,White,Hispanic or Latino,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
700417,2019,FL0131000,North Miami Beach,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",17-Dec-19,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Government,S,S
700418,2019,FL0131000,North Miami Beach,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",4-Apr-19,1,0,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
700420,2019,FL0131800,North Miami,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Jan-19,1,0,1,1,0,Black or African American,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
700419,2019,FL0135100,Sunny Isles Beach,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",23-Jun-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,1,Park/Playground,Anti-Gay (Male),Individual,S,S
700421,2019,FL0139700,Miami Gardens,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",19-May-19,1,0,1,1,0,White,Hispanic or Latino,2,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Business;Individual,M,S
700422,2019,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",31-May-19,1,0,2,2,0,Black or African American,Unknown,1,Aggravated Assault,1,Government/Public Building,Anti-White,Individual,S,S
700423,2019,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",18-Oct-19,1,0,2,2,0,White,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
700424,2019,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",21-Jul-19,1,0,2,2,0,Unknown,Unknown,1,Arson,1,Residence/Home,Anti-Black or African American,Individual,S,S
700425,2019,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",24-Sep-19,1,0,2,2,0,Black or African American,Unknown,1,Aggravated Assault,1,Convenience Store,Anti-White,Individual,S,S
700426,2019,FL0290200,Tampa,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",10-Jan-19,1,0,1,1,0,Unknown,Unknown,2,Intimidation,1,Commercial/Office Building,Anti-Jewish,Business;Individual,M,S
700428,2019,FL0290200,Tampa,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",30-May-19,1,0,2,1,1,White,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Jewish,Business;Individual,M,S
700427,2019,FL0290300,Temple Terrace,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",4-Dec-19,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Arab,Individual,S,S
700430,2019,FL0350000,Lake,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",27-Mar-19,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
700431,2019,FL0350000,Lake,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",17-Mar-19,0,2,2,2,0,White,Not Hispanic or Latino,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
700429,2019,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",22-Jan-19,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Jail/Prison/Penitentiary/Corrections Facility,Anti-Black or African American,Individual,S,S
700432,2019,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Jul-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
700433,2019,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",17-Sep-19,1,0,2,2,0,Black or African American,Unknown,1,Simple Assault,1,Department/Discount Store,Anti-White,Individual,S,S
700434,2019,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",14-Dec-19,2,0,2,2,0,White,Not Hispanic or Latino,2,Simple Assault,2,Restaurant,Anti-Asian,Individual,S,S
700435,2019,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",9-Oct-19,3,0,0,,,Unknown,Unknown,3,Destruction/Damage/Vandalism of Property,3,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
700436,2019,FL0360100,Fort Myers,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",8-Mar-19,1,0,2,2,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
700437,2019,FL0360200,Cape Coral,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",15-Dec-19,1,0,2,2,0,White,Unknown,1,Simple Assault,1,Residence/Home,Anti-Gay (Male),Individual,S,S
700438,2019,FL0360200,Cape Coral,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",13-Jun-19,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
700439,2019,FL0420100,Ocala,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",8-Dec-19,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
700440,2019,FL0420100,Ocala,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",8-Dec-19,0,1,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
700441,2019,FL0480000,Orange,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Oct-19,1,0,2,2,0,White,Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
700443,2019,FL0480000,Orange,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",1-May-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,1,Grocery/Supermarket,Anti-Black or African American,Individual,S,S
700444,2019,FL0480000,Orange,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",4-May-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Jewish,Individual,S,S
700442,2019,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",20-May-19,1,0,2,2,0,Unknown,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
700445,2019,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",18-Nov-19,1,0,2,2,0,Unknown,Unknown,2,Intimidation,1,Community Center,Anti-Islamic (Muslim),Individual;Religious Organization,M,S
700446,2019,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",5-Jan-19,1,0,2,2,0,Unknown,Unknown,1,Aggravated Assault,1,Convenience Store,Anti-Gay (Male),Individual,S,S
700447,2019,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",13-Feb-19,1,0,2,2,0,Black or African American,Unknown,1,Aggravated Assault,1,Service/Gas Station,Anti-White,Individual,S,S
700448,2019,FL0480500,Winter Garden,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",26-May-19,1,0,2,2,0,White,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
700449,2019,FL0480500,Winter Garden,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",30-May-19,2,1,2,2,0,White,Not Hispanic or Latino,3,Intimidation,3,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
700450,2019,FL0490000,Osceola,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",13-Mar-19,1,0,2,2,0,White,Hispanic or Latino,1,Simple Assault,1,Community Center,Anti-Gay (Male),Individual,S,S
